x,y,y_true
0.0,-0.45361443168764404,-1.0
0.0050200803212851405,-1.142075518828004,-0.9899847875397009
0.010040160642570281,-0.2675610674365385,-0.9800184593473004
0.015060240963855422,0.7052333447709955,-0.9700994972778325
0.020080321285140562,-1.2177950953820011,-0.9602263831863316
0.025100401606425703,-1.2079482515719304,-0.9503975989278318
0.030120481927710843,0.7965224707007634,-0.9406116263573674
0.035140562248995984,-0.08668874526177273,-0.9308669473299724
0.040160642570281124,-1.4375838682291286,-0.9211620437006813
0.045180722891566265,-0.314679349379967,-0.9114953973245282
0.050200803212851405,-1.4116249521502557,-0.9018654900565473
0.055220883534136546,-1.4045735326790552,-0.8922708037517726
0.060240963855421686,-0.6165513215426011,-0.8827098202652386
0.06526104417670683,-2.9777892905755574,-0.8731810214519794
0.07028112449799197,-2.7610925049313653,-0.8636828891670292
0.0753012048192771,-1.4727301874304923,-0.8542139052654223
0.08032128514056225,-1.958886783970059,-0.8447725516021927
0.0853413654618474,-0.4896852441775735,-0.8353573100323748
0.09036144578313253,-1.824793145484335,-0.8259666624110027
0.09538152610441766,-2.3701331620619315,-0.8165990905931106
0.10040160642570281,0.8049605693799766,-0.8072530764337329
0.10542168674698796,-1.0462810323230927,-0.7979271017879035
0.11044176706827309,-0.7143386233539407,-0.7886196485106569
0.11546184738955823,-2.3465522032918296,-0.7793291984570271
0.12048192771084337,-1.3688752304597493,-0.7700542334820484
0.12550200803212852,-0.6387783867599023,-0.760793235440755
0.13052208835341367,-2.0176376213527143,-0.751544686188181
0.1355421686746988,-0.32903924739912166,-0.7423070675793608
0.14056224899598393,-1.393781420380014,-0.7330788614693285
0.14558232931726908,-1.0447216744857228,-0.7238585497131184
0.1506024096385542,-1.3765218876181011,-0.7146446141657645
0.15562248995983935,1.3320704662775302,-0.7054355366823013
0.1606425702811245,-0.7110767463294899,-0.6962297991177626
0.16566265060240964,-1.8505079051786735,-0.687025883327183
0.1706827309236948,0.2269771321479115,-0.6778222711655966
0.1757028112449799,-2.011545459456162,-0.6686174444880375
0.18072289156626506,-0.4296599306443091,-0.65940988514954
0.1857429718875502,-2.8058352112728913,-0.6501980750051382
0.19076305220883533,-2.10198514969814,-0.6409804959098665
0.19578313253012047,-0.4152082702627231,-0.631755629718759
0.20080321285140562,0.18979127970810183,-0.6225219582868498
0.20582329317269077,-0.4247728541602056,-0.6132779634691732
0.21084337349397592,-0.7312352377478282,-0.6040221271207635
0.21586345381526104,-0.9259669962448726,-0.5947529310966548
0.22088353413654618,-2.2118430466560515,-0.5854688572518814
0.22590361445783133,-1.3679970166756568,-0.5761683874414774
0.23092369477911645,-1.0735526515762432,-0.566850003520477
0.2359437751004016,0.6053222614968928,-0.5575121873439145
0.24096385542168675,-0.17017330224151633,-0.5481534207668239
0.2459839357429719,-2.4781163565432474,-0.5387721856442398
0.25100401606425704,-0.17287459749692163,-0.5293669638311962
0.2560240963855422,-0.9435267456406753,-0.5199362371827271
0.26104417670682734,-1.2550926878904218,-0.510478487553867
0.2660642570281124,0.17185172092530476,-0.50099219679965
0.2710843373493976,0.6426236279704358,-0.49147584677511036
0.2761044176706827,0.5424802116925365,-0.4819279193352821
0.28112449799196787,-1.3954861718801022,-0.47234689633519966
0.286144578313253,-0.8028648730662332,-0.46273125962989714
0.29116465863453816,-0.0886897165304884,-0.4530794910744088
0.2961847389558233,0.6297095673108264,-0.4433900725237687
0.3012048192771084,-0.9607531474628302,-0.43366148583301123
0.30622489959839355,-0.6281170871873695,-0.4238922128571706
0.3112449799196787,-1.6310492068579119,-0.41408073545128077
0.31626506024096385,-1.7200528219591142,-0.4042255354703763
0.321285140562249,0.49945330986412684,-0.39432509476949107
0.32630522088353414,1.1074861362242459,-0.3843778952036594
0.3313253012048193,-0.4535935523662829,-0.37438241862791566
0.33634538152610444,0.7395490407839329,-0.3643371468972938
0.3413654618473896,0.04355906568556944,-0.3542405618668282
0.3463855421686747,-1.05372287545719,-0.34409114539155317
0.3514056224899598,0.06364778673275268,-0.3338873793265027
0.35642570281124497,1.3682124775858553,-0.3236277455267109
0.3614457831325301,-0.352719368868159,-0.3133107258472123
0.36646586345381527,1.418173219252366,-0.302934802143041
0.3714859437751004,-3.17421807076795,-0.292498456269231
0.37650602409638556,0.6220925847319295,-0.2820001700808168
0.38152610441767065,-0.17568665037084413,-0.2714384254328325
0.3865461847389558,-0.5897197896927664,-0.2608117041803122
0.39156626506024095,-0.14918163398923778,-0.2501184881782903
0.3965863453815261,-2.425683065342783,-0.23935725928180074
0.40160642570281124,-0.47016557596714115,-0.228526499345878
0.4066265060240964,0.17519913843736512,-0.21762469022555597
0.41164658634538154,1.4190331354397987,-0.20665031377586918
0.4166666666666667,-0.765699091952864,-0.19560185185185186
0.42168674698795183,-1.0738207494910443,-0.18447778630853795
0.4267068273092369,-0.7252093469439522,-0.17327659900096193
0.43172690763052207,0.844945557688124,-0.16199677178415772
0.4367469879518072,0.2109894341124932,-0.1506367865131597
0.44176706827309237,-0.7219313491867446,-0.1391951250430019
0.4467871485943775,0.43692390719597285,-0.12767026922871894
0.45180722891566266,-0.009275396642500155,-0.1160607009253446
0.4568273092369478,0.961144587598265,-0.10436490198791326
0.4618473895582329,-0.8648397575365468,-0.09258135427145919
0.46686746987951805,-0.4411369008885616,-0.08070853963101654
0.4718875502008032,-0.5000639083669929,-0.06874493992161945
0.47690763052208834,-1.6665554799436326,-0.05668903699830208
0.4819277108433735,0.2811929920549348,-0.0445393127160989
0.48694779116465864,0.25486655046783446,-0.032294248930043845
0.4919678714859438,-0.014327525188464195,-0.019952327495171174
0.49698795180722893,-0.265557876979177,-0.007512030266515368
0.5020080321285141,-1.551879655354566,0.005028160900889755
0.5070281124497992,-0.4450400908898854,0.017669764152009604
0.5120481927710844,-0.346571670547636,0.030414297631810472
0.5170682730923695,-0.8392417166585232,0.043263279485257655
0.5220883534136547,-0.12119605497529273,0.05621822785731734
0.5271084337349398,0.5137366033889473,0.06928066089295504
0.5321285140562249,2.1572565880687193,0.08245209673713627
0.5371485943775101,0.28776964764985075,0.09573405353482789
0.5421686746987951,0.3924334792260351,0.1091280494309943
0.5471887550200804,0.040745095227818634,0.12263560257060258
0.5522088353413654,-1.9743901057303284,0.13625823109861757
0.5572289156626506,0.12083219016586688,0.14999745316000546
0.5622489959839357,0.23010801783486107,0.16385478689973199
0.5672690763052208,2.887398074196578,0.1778317504627629
0.572289156626506,-0.019667199265170437,0.19192986199406437
0.5773092369477911,0.5378527162055753,0.20615063963860147
0.5823293172690763,0.18231265486557297,0.22049560154134062
0.5873493975903614,-1.050579575534238,0.23496626584724734
0.5923694779116466,1.5066692466678102,0.24956415070128757
0.5973895582329317,1.0914171102038783,0.2642907742484266
0.6024096385542168,1.1492827963809824,0.2791476546336309
0.607429718875502,-0.7061898902723467,0.29413631000186613
0.6124497991967871,1.8523320005278068,0.3092582584980976
0.6174698795180723,-1.2175211508042172,0.324515018267292
0.6224899598393574,0.9854509106347112,0.3399081074544139
0.6275100401606426,2.764940232595407,0.3554390442044304
0.6325301204819277,-0.7184806109814512,0.3711093466623061
0.6375502008032129,-0.23600696959004153,0.38692053297300766
0.642570281124498,0.5124906228779055,0.40287412128150013
0.6475903614457831,-0.13485158979506928,0.41897162973274993
0.6526104417670683,-1.2705151977010232,0.435214576471723
0.6576305220883534,0.5270237519300143,0.45160447964338424
0.6626506024096386,-0.7003912277060149,0.46814285739270045
0.6676706827309237,1.0057829015633364,0.4848312278646367
0.6726907630522089,-0.5096955484530246,0.501671109204159
0.677710843373494,2.2235918650755266,0.5186640195562333
0.6827309236947792,-0.32576714450403554,0.5358114770658253
0.6877510040160643,0.1988473320516576,0.5531149998779008
0.6927710843373494,1.4654450452440617,0.570576106137425
0.6977911646586346,-0.7657544340879858,0.5881963139893651
0.7028112449799196,0.8561830696432278,0.6059771415786854
0.7078313253012049,2.061777136761024,0.6239201070503528
0.7128514056224899,-1.1262048294680183,0.6420267285493322
0.7178714859437751,0.8633957686061248,0.6602985242205901
0.7228915662650602,0.9646080858823578,0.6787370122090919
0.7279116465863453,1.5573488696148448,0.6973437106598033
0.7329317269076305,-0.6445256442481995,0.7161201377176907
0.7379518072289156,-0.7174344628649849,0.7350678115277192
0.7429718875502008,1.3283239724134426,0.7541882502348551
0.7479919678714859,1.1001661125405684,0.7734829719840637
0.7530120481927711,1.0684956303007755,0.7929534949203114
0.7580321285140562,1.1936943676352365,0.8126013371885632
0.7630522088353413,0.08440082319744546,0.8324280169337854
0.7680722891566265,1.1079141191780482,0.8524350523009443
0.7730923694779116,1.195003682063554,0.8726239614350044
0.7781124497991968,0.10720970265192842,0.8929962624809331
0.7831325301204819,2.965905435842927,0.9135534735836943
0.7881526104417671,1.455513325891222,0.9342971128882558
0.7931726907630522,-0.35520514838333184,0.9552286985395817
0.7981927710843374,1.6985587181798518,0.9763497486826389
0.8032128514056225,-0.07448805578766127,0.9976617814623925
0.8082329317269076,1.884959379140506,1.0191663150238086
0.8132530120481928,2.315320004419998,1.0408648675118535
0.8182730923694779,0.16000840688460993,1.0627589570714915
0.8232931726907631,2.144563844016444,1.0848501018476902
0.8283132530120482,1.561198839615562,1.1071398199854139
0.8333333333333334,2.033895805623569,1.1296296296296298
0.8383534136546185,3.2387933298446443,1.1523210489253022
0.8433734939759037,0.9052886684142412,1.1752155960173987
0.8483935742971888,0.36920500825764413,1.1983147890508827
0.8534136546184738,0.24315427358264574,1.2216201461707215
0.858433734939759,0.34774187205989926,1.2451331855218815
0.8634538152610441,1.184043544893812,1.2688554252493267
0.8684738955823293,1.6680555557963335,1.2927883834980252
0.8734939759036144,1.6212934576759612,1.3169335784129403
0.8785140562248996,2.251194102078666,1.3412925281390398
0.8835341365461847,1.380168831886986,1.3658667508212883
0.8885542168674698,2.9895452494777004,1.3906577646046516
0.893574297188755,1.1245445710723447,1.4156670876340964
0.8985943775100401,4.433082321303168,1.440896238054587
0.9036144578313253,2.1545808165525986,1.4663467340110916
0.9086345381526104,0.5491467815906625,1.4920200936485735
0.9136546184738956,0.33993608724477653,1.5179178351120002
0.9186746987951807,2.07476113331384,1.5440414765463362
0.9236947791164658,1.324583472238112,1.570392536096548
0.928714859437751,2.382373075408903,1.5969725319076016
0.9337349397590361,2.1443443691553616,1.623782982124462
0.9387550200803213,1.570713600969536,1.650825404892096
0.9437751004016064,0.7466282284802234,1.678101318355469
0.9487951807228916,0.0392802935050951,1.7056122406595464
0.9538152610441767,1.242193242675571,1.7333596899492942
0.9588353413654619,2.7033838581254983,1.7613451843696786
0.963855421686747,2.0250733606088884,1.7895702420656643
0.9688755020080321,0.4477237245990311,1.818036381182218
0.9738955823293173,2.037244138300606,1.846745119864306
0.9789156626506024,2.2995470939586133,1.8756979762568928
0.9839357429718876,0.932653288683699,1.9048964685049454
0.9889558232931727,2.1034397312935087,1.934342114753428
0.9939759036144579,2.0280660234379084,1.9640364331473084
0.998995983935743,0.7367136142178656,1.993980941831551
1.0040160642570282,2.417743255334234,2.0241771589511224
1.0090361445783131,2.6714895816560444,2.0546266026509867
1.0140562248995983,3.276687158568917,2.085330791076112
1.0190763052208835,3.2754734996098565,2.116291242371463
1.0240963855421688,0.6320731699292057,2.147509474682006
1.0291164658634537,1.1473794622460696,2.178987006152705
1.034136546184739,2.777264148858054,2.2107253549285284
1.0391566265060241,2.8078905851578706,2.242726039154441
1.0441767068273093,2.8415430319120603,2.2749905769754077
1.0491967871485943,6.545525126256587,2.3075204865363936
1.0542168674698795,2.9682968477448517,2.3403172859823678
1.0592369477911647,3.622504697656952,2.373382493458293
1.0642570281124497,3.4561195669516582,2.4067176271091357
1.069277108433735,3.1568545815162414,2.4403242050798637
1.0742971887550201,2.1274075764110605,2.4742037455154406
1.0793172690763053,3.3432239091034273,2.5083577665608328
1.0843373493975903,1.6926800503696753,2.5427877863610044
