x,y,y_true
0.0,22.90142459033698,8.0
1.0101010101010102,9.912677025470522,14.06060606060606
2.0202020202020203,39.551868264232894,20.12121212121212
3.0303030303030303,71.87271387405895,26.18181818181818
4.040404040404041,25.217823000724163,32.24242424242424
5.050505050505051,31.278921594554888,38.303030303030305
6.0606060606060606,91.7400208288581,44.36363636363636
7.070707070707071,73.44728429882969,50.42424242424242
8.080808080808081,42.400616906799925,56.484848484848484
9.090909090909092,78.82225585303348,62.54545454545455
10.101010101010102,54.70352982168674,68.60606060606061
11.111111111111112,60.694774059558966,74.66666666666667
12.121212121212121,87.98614087425375,80.72727272727272
13.131313131313131,29.389471448144846,86.78787878787878
14.141414141414142,41.10094987309386,92.84848484848484
15.151515151515152,82.04046503186173,98.9090909090909
16.161616161616163,74.58476335966425,104.96969696969697
17.171717171717173,120.45772300816125,111.03030303030303
18.181818181818183,89.85018682527277,117.0909090909091
19.191919191919194,80.7824041114564,123.15151515151516
20.202020202020204,173.18158427976783,129.21212121212122
21.212121212121215,128.49943825813122,135.27272727272728
22.222222222222225,143.35917947397107,141.33333333333334
23.232323232323235,104.6514938075357,147.3939393939394
24.242424242424242,137.12306371878995,153.45454545454544
25.252525252525253,162.84282920644748,159.5151515151515
26.262626262626263,131.04595025308848,165.57575757575756
27.272727272727273,182.9073041867338,171.63636363636363
28.282828282828284,159.67780899940553,177.6969696969697
29.292929292929294,175.00676326377746,183.75757575757575
30.303030303030305,171.7669834512999,189.8181818181818
31.313131313131315,251.447133414056,195.87878787878788
32.323232323232325,201.5344771972559,201.93939393939394
33.333333333333336,176.268672131323,208.0
34.343434343434346,238.73695342370172,214.06060606060606
35.35353535353536,183.49590262208147,220.12121212121212
36.36363636363637,232.44772603196085,226.1818181818182
37.37373737373738,173.45232052603097,232.24242424242425
38.38383838383839,198.4574488360774,238.3030303030303
39.3939393939394,250.26947343971008,244.36363636363637
40.40404040404041,272.57823982410474,250.42424242424244
41.41414141414142,261.62589692054763,256.4848484848485
42.42424242424243,259.0760060738073,262.54545454545456
43.43434343434344,259.57294973838196,268.6060606060606
44.44444444444445,230.31100695564385,274.6666666666667
45.45454545454546,259.1319464754315,280.72727272727275
46.46464646464647,272.9687156590852,286.7878787878788
47.47474747474748,324.5621516350524,292.8484848484849
48.484848484848484,309.21763959614475,298.9090909090909
49.494949494949495,252.078492308815,304.969696969697
50.505050505050505,320.7528221121469,311.030303030303
51.515151515151516,305.53844067841965,317.0909090909091
52.525252525252526,302.84385514233634,323.1515151515151
53.535353535353536,347.5624098773473,329.21212121212125
54.54545454545455,366.2027129476058,335.27272727272725
55.55555555555556,369.27173690681934,341.33333333333337
56.56565656565657,322.2174136972602,347.3939393939394
57.57575757575758,344.17817417900903,353.4545454545455
58.58585858585859,369.4530544572584,359.5151515151515
59.5959595959596,394.8421113894284,365.5757575757576
60.60606060606061,357.2611365010049,371.6363636363636
61.61616161616162,372.1272003970552,377.69696969696975
62.62626262626263,350.5675265373949,383.75757575757575
63.63636363636364,353.9319830957617,389.81818181818187
64.64646464646465,420.2545625506138,395.8787878787879
65.65656565656566,442.6265947965187,401.939393939394
66.66666666666667,405.83969635259,408.0
67.67676767676768,444.1665929973668,414.0606060606061
68.68686868686869,430.97029287264115,420.1212121212121
69.6969696969697,406.82822554366453,426.18181818181824
70.70707070707071,443.0842924076767,432.24242424242425
71.71717171717172,484.44412729700946,438.30303030303037
72.72727272727273,443.2888551903378,444.3636363636364
73.73737373737374,497.3635520986627,450.4242424242425
74.74747474747475,377.8924953621562,456.4848484848485
75.75757575757576,487.2025296767113,462.5454545454546
76.76767676767678,471.21747265320573,468.6060606060606
77.77777777777779,465.6964461526907,474.66666666666674
78.7878787878788,483.4800960233378,480.72727272727275
79.7979797979798,427.1608113498521,486.78787878787887
80.80808080808082,486.2583282133595,492.8484848484849
81.81818181818183,509.6224680544434,498.909090909091
82.82828282828284,549.3065183119425,504.969696969697
83.83838383838385,495.4821964820937,511.0303030303031
84.84848484848486,492.8361010041135,517.0909090909091
85.85858585858587,508.09880384397917,523.1515151515152
86.86868686868688,556.6741847431834,529.2121212121212
87.87878787878789,545.1352605625179,535.2727272727274
88.8888888888889,525.4405272203222,541.3333333333334
89.89898989898991,562.7919623873402,547.3939393939395
90.90909090909092,556.3668719349868,553.4545454545455
91.91919191919193,588.5745012311382,559.5151515151516
92.92929292929294,544.5141647594371,565.5757575757576
93.93939393939395,561.8064992384307,571.6363636363637
94.94949494949496,565.933725103005,577.6969696969697
95.95959595959597,539.8521273136123,583.7575757575759
96.96969696969697,598.7017901301191,589.8181818181818
97.97979797979798,603.7104460441846,595.8787878787879
98.98989898989899,602.0927976386678,601.939393939394
100.0,600.9623859987456,608.0
